id,start_timestep,last_timestep,total_time,user_id,protocol,wifi_duration,privacy_score
pedestrian_1-1-pt_2880_W_3S33Z,23198.0,23459.0,262.0,pedestrian_1-1-pt_2880,WiFi,5898.0,0.04442183791115632
pedestrian_1-1-pt_2920_W_6M3PP,24852.0,25200.0,349.0,pedestrian_1-1-pt_2920,WiFi,6124.0,0.0569888961463096
pedestrian_1-1-pt_2952_W_I0LH8,24567.0,24839.0,273.0,pedestrian_1-1-pt_2952,WiFi,5567.0,0.04903897970181426
pedestrian_1-1-pt_2961_W_3G6DX,23848.0,24032.0,185.0,pedestrian_1-1-pt_2961,WiFi,6086.0,0.030397633913900757
pedestrian_1-1-pt_297_W_S8CME,22871.0,23031.0,161.0,pedestrian_1-1-pt_297,WiFi,6055.0,0.026589595375722544
pedestrian_1-1-pt_3067_W_Y03AT,22404.0,22901.0,498.0,pedestrian_1-1-pt_3067,WiFi,5913.0,0.08422120750887874
pedestrian_1-1-pt_3097_W_RWRXO,23858.0,24054.0,197.0,pedestrian_1-1-pt_3097,WiFi,6173.0,0.0319131702575733
pedestrian_1-1-pt_3176_W_1ON3N,22081.0,22325.0,245.0,pedestrian_1-1-pt_3176,WiFi,5712.0,0.0428921568627451
pedestrian_1-1-pt_3207_W_AVNQ4,22548.0,22779.0,232.0,pedestrian_1-1-pt_3207,WiFi,5882.0,0.03944236654199252
pedestrian_1-1-pt_3230_W_EO45N,20938.0,21079.0,142.0,pedestrian_1-1-pt_3230,WiFi,5943.0,0.023893656402490325
pedestrian_1-1-pt_3275_W_JDWWJ,21423.0,21589.0,167.0,pedestrian_1-1-pt_3275,WiFi,6470.0,0.02581143740340031
pedestrian_1-1-pt_3353_W_S8MUQ,21478.0,21631.0,154.0,pedestrian_1-1-pt_3353,WiFi,5621.0,0.0273972602739726
pedestrian_1-1-pt_3386_W_2CES3,21755.0,22118.0,364.0,pedestrian_1-1-pt_3386,WiFi,5632.0,0.06463068181818182
pedestrian_1-1-pt_3409_W_Y3X17,23097.0,23338.0,242.0,pedestrian_1-1-pt_3409,WiFi,5743.0,0.04213825526728191
pedestrian_1-1-pt_3489_W_34BXP,24167.0,24465.0,299.0,pedestrian_1-1-pt_3489,WiFi,6495.0,0.04603541185527329
pedestrian_1-1-pt_3512_W_N24WZ,22285.0,22500.0,216.0,pedestrian_1-1-pt_3512,WiFi,5421.0,0.03984504703929164
pedestrian_1-1-pt_3571_W_ZVXY0,24964.0,25200.0,237.0,pedestrian_1-1-pt_3571,WiFi,5912.0,0.04008795669824087
pedestrian_1-1-pt_3595_W_LND7K,19955.0,20277.0,323.0,pedestrian_1-1-pt_3595,WiFi,5921.0,0.05455159601418679
pedestrian_1-1-pt_3624_W_FIOXT,22288.0,22610.0,323.0,pedestrian_1-1-pt_3624,WiFi,5861.0,0.05511004947961099
pedestrian_1-1-pt_3629_W_C71WG,18123.0,18886.0,764.0,pedestrian_1-1-pt_3629,WiFi,7078.0,0.10794009607233682
pedestrian_1-1-pt_3671_W_1R3A4,23665.0,23826.0,162.0,pedestrian_1-1-pt_3671,WiFi,6243.0,0.025949062950504566
pedestrian_1-1-pt_3769_W_2EEUC,19057.0,19391.0,335.0,pedestrian_1-1-pt_3769,WiFi,6686.0,0.05010469638049656
pedestrian_1-1-pt_3800_W_NYS3S,19727.0,19899.0,173.0,pedestrian_1-1-pt_3800,WiFi,5474.0,0.031603945926196565
pedestrian_1-1-pt_3858_W_6QWSL,24056.0,24234.0,179.0,pedestrian_1-1-pt_3858,WiFi,6728.0,0.02660523186682521
pedestrian_1-1-pt_3916_W_WWHO2,24937.0,25084.0,148.0,pedestrian_1-1-pt_3916,WiFi,5504.0,0.02688953488372093
pedestrian_1-1-pt_3927_W_6NKNX,20680.0,20919.0,240.0,pedestrian_1-1-pt_3927,WiFi,6679.0,0.03593352298248241
pedestrian_1-1-pt_3931_W_C6YM6,24979.0,25200.0,222.0,pedestrian_1-1-pt_3931,WiFi,5378.0,0.04127928597991819
pedestrian_1-1-pt_394_W_P7M87,22075.0,22207.0,133.0,pedestrian_1-1-pt_394,WiFi,5831.0,0.022809123649459785
pedestrian_1-1-pt_4262_W_LNBM8,24954.0,25200.0,247.0,pedestrian_1-1-pt_4262,WiFi,6777.0,0.03644680537110816
pedestrian_1-1-pt_4380_W_UEM7O,20905.0,21077.0,173.0,pedestrian_1-1-pt_4380,WiFi,5550.0,0.031171171171171172
pedestrian_1-1-pt_4541_W_WGJYU,21549.0,21684.0,136.0,pedestrian_1-1-pt_4541,WiFi,5793.0,0.023476609701363716
pedestrian_1-1-pt_4595_W_TTV84,20176.0,20419.0,244.0,pedestrian_1-1-pt_4595,WiFi,5624.0,0.04338549075391181
pedestrian_1-1-pt_4645_W_AG0W3,19304.0,19582.0,279.0,pedestrian_1-1-pt_4645,WiFi,6155.0,0.04532900081234768
pedestrian_1-1-pt_4671_W_18BLK,23082.0,23352.0,271.0,pedestrian_1-1-pt_4671,WiFi,6848.0,0.039573598130841124
pedestrian_1-1-pt_4715_W_BHSHP,24008.0,25050.0,1043.0,pedestrian_1-1-pt_4715,WiFi,6476.0,0.16105620753551575
pedestrian_1-1-pt_4736_W_3QPT6,19536.0,19760.0,225.0,pedestrian_1-1-pt_4736,WiFi,6324.0,0.03557874762808349
pedestrian_1-1-pt_4785_W_K4XJO,19331.0,19627.0,297.0,pedestrian_1-1-pt_4785,WiFi,5870.0,0.05059625212947189
pedestrian_1-1-pt_4875_W_K21UN,22552.0,22922.0,371.0,pedestrian_1-1-pt_4875,WiFi,6465.0,0.057385924207269914
pedestrian_1-1-pt_4879_W_R23D4,19079.0,19253.0,175.0,pedestrian_1-1-pt_4879,WiFi,6641.0,0.02635145309441349
pedestrian_1-1-pt_4901_W_3XJ2M,20517.0,20690.0,174.0,pedestrian_1-1-pt_4901,WiFi,5436.0,0.03200883002207505
pedestrian_1-1-pt_4919_W_0PNFM,21128.0,21346.0,219.0,pedestrian_1-1-pt_4919,WiFi,5432.0,0.040316642120765835
pedestrian_1-1-pt_494_W_KBLM4,19689.0,19899.0,211.0,pedestrian_1-1-pt_494,WiFi,6748.0,0.03126852400711322
pedestrian_1-1-pt_4966_W_S7QM0,23103.0,23415.0,313.0,pedestrian_1-1-pt_4966,WiFi,6016.0,0.0520279255319149
pedestrian_1-1-pt_498_W_FRTNH,21553.0,22050.0,498.0,pedestrian_1-1-pt_498,WiFi,5446.0,0.09144326110907088
pedestrian_1-1-pt_4996_W_92SIZ,19458.0,19634.0,177.0,pedestrian_1-1-pt_4996,WiFi,6860.0,0.025801749271137025
pedestrian_1-1-pt_5078_W_059F1,22769.0,23064.0,296.0,pedestrian_1-1-pt_5078,WiFi,7162.0,0.04132923764311645
pedestrian_1-1-pt_5115_W_ZNI68,22400.0,22941.0,542.0,pedestrian_1-1-pt_5115,WiFi,6515.0,0.08319263238679969
pedestrian_1-1-pt_5139_W_YGUZT,22383.0,22836.0,454.0,pedestrian_1-1-pt_5139,WiFi,7125.0,0.06371929824561404
pedestrian_1-1-pt_5167_W_N7CCT,21510.0,21755.0,246.0,pedestrian_1-1-pt_5167,WiFi,7055.0,0.034868887313961726
pedestrian_1-1-pt_5193_W_97HOR,19301.0,19641.0,341.0,pedestrian_1-1-pt_5193,WiFi,6293.0,0.054187192118226604
pedestrian_1-1-pt_5199_W_64PDE,18842.0,19196.0,355.0,pedestrian_1-1-pt_5199,WiFi,6359.0,0.0558263877968234
pedestrian_1-1-pt_521_W_9RGWY,20748.0,20964.0,217.0,pedestrian_1-1-pt_521,WiFi,6656.0,0.032602163461538464
pedestrian_1-1-pt_5241_W_BZYDG,21323.0,21582.0,260.0,pedestrian_1-1-pt_5241,WiFi,6257.0,0.04155346012466038
pedestrian_1-1-pt_5258_W_QJRYL,24708.0,24949.0,242.0,pedestrian_1-1-pt_5258,WiFi,6796.0,0.03560918187168923
pedestrian_1-1-pt_527_W_825RK,20973.0,21181.0,209.0,pedestrian_1-1-pt_527,WiFi,6069.0,0.034437304333498106
pedestrian_1-1-pt_5275_W_VN2ZE,21991.0,22388.0,398.0,pedestrian_1-1-pt_5275,WiFi,6382.0,0.062362895643998745
pedestrian_1-1-pt_5298_W_DP30M,23071.0,23622.0,552.0,pedestrian_1-1-pt_5298,WiFi,5573.0,0.09904898618338417
pedestrian_1-1-pt_530_W_NXEWX,24418.0,24562.0,145.0,pedestrian_1-1-pt_530,WiFi,7080.0,0.020480225988700564
pedestrian_1-1-pt_5324_W_5OGBX,24754.0,25121.0,368.0,pedestrian_1-1-pt_5324,WiFi,5831.0,0.06311095866918195
pedestrian_1-1-pt_5357_W_UWC5I,23076.0,23244.0,169.0,pedestrian_1-1-pt_5357,WiFi,6555.0,0.02578184591914569
pedestrian_1-1-pt_5392_W_94QG0,21184.0,21493.0,310.0,pedestrian_1-1-pt_5392,WiFi,6937.0,0.04468790543462592
pedestrian_1-1-pt_5481_W_M6LD4,20330.0,20572.0,243.0,pedestrian_1-1-pt_5481,WiFi,5875.0,0.04136170212765958
pedestrian_1-1-pt_560_W_86RCI,21328.0,21588.0,261.0,pedestrian_1-1-pt_560,WiFi,6756.0,0.038632326820603906
pedestrian_1-1-pt_5666_W_SNB6B,22740.0,22968.0,229.0,pedestrian_1-1-pt_5666,WiFi,6142.0,0.03728427222403126
pedestrian_1-1-pt_571_W_QGE8X,23084.0,23394.0,311.0,pedestrian_1-1-pt_571,WiFi,5967.0,0.052119993296463885
pedestrian_1-1-pt_5897_W_GHC2T,21833.0,22060.0,228.0,pedestrian_1-1-pt_5897,WiFi,6252.0,0.036468330134357005
pedestrian_1-1-pt_5906_W_CU3I5,21995.0,22118.0,124.0,pedestrian_1-1-pt_5906,WiFi,5741.0,0.021599024560181153
pedestrian_1-1-pt_5913_W_XV5VW,20031.0,20171.0,141.0,pedestrian_1-1-pt_5913,WiFi,5514.0,0.025571273122959738
pedestrian_1-1-pt_5942_W_EDPX9,23576.0,23805.0,230.0,pedestrian_1-1-pt_5942,WiFi,5385.0,0.04271123491179202
pedestrian_1-1-pt_5997_W_U6CAV,23505.0,23680.0,176.0,pedestrian_1-1-pt_5997,WiFi,5988.0,0.029392117568470273
pedestrian_1-1-pt_5999_W_LZOKZ,21353.0,21684.0,332.0,pedestrian_1-1-pt_5999,WiFi,5726.0,0.057981138665735246
pedestrian_1-1-pt_6031_W_GH9NN,19008.0,19227.0,220.0,pedestrian_1-1-pt_6031,WiFi,6793.0,0.03238627999411159
pedestrian_1-1-pt_6176_W_R6WRT,23220.0,23385.0,166.0,pedestrian_1-1-pt_6176,WiFi,6381.0,0.026014731233349006
pedestrian_1-1-pt_6273_W_25J6U,23557.0,23758.0,202.0,pedestrian_1-1-pt_6273,WiFi,5933.0,0.03404685656497556
pedestrian_1-1-pt_6292_W_P2K02,22901.0,23123.0,223.0,pedestrian_1-1-pt_6292,WiFi,6282.0,0.03549824896529768
pedestrian_1-1-pt_6297_W_1U0EO,18634.0,19120.0,487.0,pedestrian_1-1-pt_6297,WiFi,6567.0,0.0741586721486219
pedestrian_1-1-pt_6309_W_0K8D7,23209.0,23503.0,295.0,pedestrian_1-1-pt_6309,WiFi,6820.0,0.04325513196480939
pedestrian_1-1-pt_6355_W_W0E3Q,19395.0,19576.0,182.0,pedestrian_1-1-pt_6355,WiFi,7060.0,0.025779036827195467
pedestrian_1-1-pt_6358_W_99OC2,19058.0,19313.0,256.0,pedestrian_1-1-pt_6358,WiFi,6143.0,0.04167344945466384
pedestrian_1-1-pt_6368_W_SILSG,22224.0,22469.0,246.0,pedestrian_1-1-pt_6368,WiFi,6525.0,0.03770114942528736
pedestrian_1-1-pt_6381_W_PM3W4,24249.0,24435.0,187.0,pedestrian_1-1-pt_6381,WiFi,6181.0,0.03025400420643909
pedestrian_1-1-pt_6389_W_QWMZS,21140.0,21416.0,277.0,pedestrian_1-1-pt_6389,WiFi,5520.0,0.050181159420289854
pedestrian_1-1-pt_6413_W_PLOFB,19164.0,19484.0,321.0,pedestrian_1-1-pt_6413,WiFi,6037.0,0.053172105350339574
pedestrian_1-1-pt_6453_W_GSSKX,20658.0,20865.0,208.0,pedestrian_1-1-pt_6453,WiFi,5976.0,0.03480589022757698
pedestrian_1-1-pt_6516_W_G9Z2W,25015.0,25200.0,186.0,pedestrian_1-1-pt_6516,WiFi,6210.0,0.02995169082125604
pedestrian_1-1-pt_6538_W_OB07R,21890.0,22098.0,209.0,pedestrian_1-1-pt_6538,WiFi,6300.0,0.033174603174603176
pedestrian_1-1-pt_654_W_2QSK3,20030.0,20269.0,240.0,pedestrian_1-1-pt_654,WiFi,5592.0,0.04291845493562232
pedestrian_1-1-pt_6673_W_9FATG,20265.0,20476.0,212.0,pedestrian_1-1-pt_6673,WiFi,6768.0,0.031323877068557916
pedestrian_1-1-pt_6743_W_GSR5Y,22262.0,22405.0,144.0,pedestrian_1-1-pt_6743,WiFi,6360.0,0.022641509433962263
pedestrian_1-1-pt_6779_W_UNJAS,18710.0,19013.0,304.0,pedestrian_1-1-pt_6779,WiFi,6538.0,0.04649739981645763
pedestrian_1-1-pt_6931_W_Q34XZ,18695.0,18878.0,184.0,pedestrian_1-1-pt_6931,WiFi,6836.0,0.026916325336454067
pedestrian_1-1-pt_6974_W_HEB87,22384.0,22584.0,201.0,pedestrian_1-1-pt_6974,WiFi,6531.0,0.030776297657326597
pedestrian_1-1-pt_7040_W_FIWYL,22753.0,23126.0,374.0,pedestrian_1-1-pt_7040,WiFi,7007.0,0.05337519623233909
pedestrian_1-1-pt_7080_W_RI6LR,22103.0,22257.0,155.0,pedestrian_1-1-pt_7080,WiFi,5813.0,0.026664372957164974
pedestrian_1-1-pt_7104_W_2LYWT,24249.0,24433.0,185.0,pedestrian_1-1-pt_7104,WiFi,5929.0,0.031202563670096137
pedestrian_1-1-pt_7123_W_K9NJQ,19587.0,19895.0,309.0,pedestrian_1-1-pt_7123,WiFi,7004.0,0.04411764705882353
pedestrian_1-1-pt_7142_W_V15SI,21036.0,21240.0,205.0,pedestrian_1-1-pt_7142,WiFi,6394.0,0.03206130747575853
pedestrian_1-1-pt_7208_W_6AV3I,21588.0,21815.0,228.0,pedestrian_1-1-pt_7208,WiFi,5511.0,0.04137180185084377
pedestrian_1-1-pt_725_W_HY4KO,20561.0,20773.0,213.0,pedestrian_1-1-pt_725,WiFi,5500.0,0.03872727272727273
pedestrian_1-1-pt_7277_W_MCSJ6,24574.0,24961.0,388.0,pedestrian_1-1-pt_7277,WiFi,5531.0,0.07015006327969625
pedestrian_1-1-pt_7325_W_G7NIL,21198.0,21464.0,267.0,pedestrian_1-1-pt_7325,WiFi,5555.0,0.048064806480648065
pedestrian_1-1-pt_7440_W_ZUY0Y,18251.0,18590.0,340.0,pedestrian_1-1-pt_7440,WiFi,6984.0,0.04868270332187858
pedestrian_1-1-pt_7573_W_BLRSQ,23852.0,24105.0,254.0,pedestrian_1-1-pt_7573,WiFi,5703.0,0.04453796247588988
pedestrian_1-1-pt_761_W_QZAU8,19559.0,19802.0,244.0,pedestrian_1-1-pt_761,WiFi,5770.0,0.04228769497400347
pedestrian_1-1-pt_7664_W_Y08GT,20795.0,21101.0,307.0,pedestrian_1-1-pt_7664,WiFi,6652.0,0.046151533373421524
pedestrian_1-1-pt_7732_W_JNNMW,23112.0,23624.0,513.0,pedestrian_1-1-pt_7732,WiFi,5704.0,0.08993688639551192
pedestrian_1-1-pt_776_W_SVFG8,23478.0,23753.0,276.0,pedestrian_1-1-pt_776,WiFi,6782.0,0.04069595989383663
pedestrian_1-1-pt_7760_W_I3F31,19959.0,20115.0,157.0,pedestrian_1-1-pt_7760,WiFi,6481.0,0.024224656688782594
pedestrian_1-1-pt_7763_W_HFF7P,20181.0,20385.0,205.0,pedestrian_1-1-pt_7763,WiFi,6435.0,0.031857031857031856
pedestrian_1-1-pt_7863_W_1GNLX,19241.0,19429.0,189.0,pedestrian_1-1-pt_7863,WiFi,5960.0,0.03171140939597315
pedestrian_1-1-pt_7915_W_SCZSI,23899.0,24184.0,286.0,pedestrian_1-1-pt_7915,WiFi,7007.0,0.04081632653061224
pedestrian_1-1-pt_7938_W_IVFIL,20787.0,21149.0,363.0,pedestrian_1-1-pt_7938,WiFi,5768.0,0.06293342579750347
pedestrian_1-1-pt_7948_W_TTQB0,23246.0,23779.0,534.0,pedestrian_1-1-pt_7948,WiFi,5563.0,0.09599137156210678
pedestrian_1-1-pt_7959_W_HTTF0,21561.0,21700.0,140.0,pedestrian_1-1-pt_7959,WiFi,5894.0,0.023752969121140142
pedestrian_1-1-pt_8068_W_ZMCKN,19795.0,20019.0,225.0,pedestrian_1-1-pt_8068,WiFi,6233.0,0.03609818706882721
pedestrian_1-1-pt_8085_W_A4X1K,22488.0,22610.0,123.0,pedestrian_1-1-pt_8085,WiFi,5972.0,0.020596115204286673
pedestrian_1-1-pt_8137_W_KH7ZN,23995.0,24203.0,209.0,pedestrian_1-1-pt_8137,WiFi,5526.0,0.03782120883098082
pedestrian_1-1-pt_8184_W_4TLAS,23819.0,23975.0,157.0,pedestrian_1-1-pt_8184,WiFi,6506.0,0.024131570857669843
pedestrian_1-1-pt_8247_W_0SDSB,19837.0,19997.0,161.0,pedestrian_1-1-pt_8247,WiFi,5882.0,0.02737164229853791
pedestrian_1-1-pt_8280_W_BM42N,20336.0,20613.0,278.0,pedestrian_1-1-pt_8280,WiFi,6185.0,0.04494745351657235
pedestrian_1-1-pt_8289_W_PC6Z2,19568.0,19829.0,262.0,pedestrian_1-1-pt_8289,WiFi,7155.0,0.036617749825296995
pedestrian_1-1-pt_841_W_FS6YY,19836.0,20139.0,304.0,pedestrian_1-1-pt_841,WiFi,6978.0,0.043565491544855256
pedestrian_1-1-pt_8545_W_KKFR2,20705.0,20928.0,224.0,pedestrian_1-1-pt_8545,WiFi,6923.0,0.032355915065722954
pedestrian_1-1-pt_8611_W_6NS8T,20415.0,20657.0,243.0,pedestrian_1-1-pt_8611,WiFi,6238.0,0.038954793202949665
pedestrian_1-1-pt_8682_W_YVG8D,24387.0,24606.0,220.0,pedestrian_1-1-pt_8682,WiFi,6024.0,0.03652058432934927
pedestrian_1-1-pt_8692_W_WGD0F,20723.0,20896.0,174.0,pedestrian_1-1-pt_8692,WiFi,6684.0,0.026032315978456014
pedestrian_1-1-pt_8728_W_9L0QC,24436.0,24680.0,245.0,pedestrian_1-1-pt_8728,WiFi,5814.0,0.04213966288269694
pedestrian_1-1-pt_8735_W_U2EK2,24009.0,24177.0,169.0,pedestrian_1-1-pt_8735,WiFi,5896.0,0.028663500678426053
pedestrian_1-1-pt_8739_W_R4294,24670.0,24971.0,302.0,pedestrian_1-1-pt_8739,WiFi,5576.0,0.05416068866571019
pedestrian_1-1-pt_8762_W_3PJG9,20664.0,20876.0,213.0,pedestrian_1-1-pt_8762,WiFi,6386.0,0.03335421233949264
pedestrian_1-1-pt_8830_W_1QG9Y,22184.0,22290.0,107.0,pedestrian_1-1-pt_8830,WiFi,5373.0,0.019914386748557604
pedestrian_1-1-pt_8968_W_WNIM4,24003.0,24388.0,386.0,pedestrian_1-1-pt_8968,WiFi,6159.0,0.06267251177139146
pedestrian_1-1-pt_8969_W_XYTA2,24903.0,25149.0,247.0,pedestrian_1-1-pt_8969,WiFi,5637.0,0.043817633492992725
pedestrian_1-1-pt_8982_W_AAUC5,18249.0,18617.0,369.0,pedestrian_1-1-pt_8982,WiFi,6952.0,0.05307825086306099
pedestrian_1-1-pt_977_W_K3HSD,18660.0,19048.0,389.0,pedestrian_1-1-pt_977,WiFi,6579.0,0.05912752697978416
pedestrian_1-1-pt_98_W_7EFEZ,24973.0,25200.0,228.0,pedestrian_1-1-pt_98,WiFi,6077.0,0.03751851242389337
pedestrian_1-1-veh_105_W_YWZJQ,23916.0,24185.0,270.0,pedestrian_1-1-veh_105,WiFi,7196.0,0.03752084491384102
pedestrian_1-1-veh_152_W_XFEEU,21998.0,22137.0,140.0,pedestrian_1-1-veh_152,WiFi,6257.0,0.02237494006712482
pedestrian_1-1-veh_234_W_J471B,21703.0,21921.0,219.0,pedestrian_1-1-veh_234,WiFi,6799.0,0.032210619208707165
pedestrian_1-1-veh_246_W_4H3XS,24077.0,24271.0,195.0,pedestrian_1-1-veh_246,WiFi,6398.0,0.03047827446076899
pedestrian_1-1-veh_298_W_KPPCH,22641.0,23073.0,433.0,pedestrian_1-1-veh_298,WiFi,5630.0,0.07690941385435168
pedestrian_1-1-veh_407_W_FGWAS,19140.0,19429.0,290.0,pedestrian_1-1-veh_407,WiFi,6288.0,0.04611959287531807
pedestrian_1-1-veh_459_W_GNG12,21285.0,21442.0,158.0,pedestrian_1-1-veh_459,WiFi,6678.0,0.02365977837675951
pedestrian_1-1-veh_5_W_F04PB,24537.0,24681.0,145.0,pedestrian_1-1-veh_5,WiFi,5507.0,0.026330125295078992
pedestrian_1-1-veh_530_W_JO5BZ,21259.0,21621.0,363.0,pedestrian_1-1-veh_530,WiFi,5410.0,0.06709796672828096
pedestrian_1-1-veh_602_W_ZLNN3,21714.0,22051.0,338.0,pedestrian_1-1-veh_602,WiFi,6500.0,0.052
pedestrian_1-1-veh_603_W_Y27KK,23308.0,23587.0,280.0,pedestrian_1-1-veh_603,WiFi,5455.0,0.051329055912007336
pedestrian_1-1-veh_608_W_45ZU3,23614.0,23993.0,380.0,pedestrian_1-1-veh_608,WiFi,6070.0,0.06260296540362438
pedestrian_1-1-veh_610_W_FPVQT,23475.0,23768.0,294.0,pedestrian_1-1-veh_610,WiFi,5536.0,0.05310693641618497
pedestrian_1-1-veh_65_W_463SD,18656.0,18908.0,253.0,pedestrian_1-1-veh_65,WiFi,6733.0,0.037576117629585626
pedestrian_1-1-veh_767_W_B1H0Y,18598.0,18830.0,233.0,pedestrian_1-1-veh_767,WiFi,6894.0,0.03379750507687845
pedestrian_1-1-veh_792_W_ULHCK,23463.0,23681.0,219.0,pedestrian_1-1-veh_792,WiFi,5609.0,0.03904439293991799
pedestrian_1-1-veh_824_W_UUNX0,21310.0,22020.0,711.0,pedestrian_1-1-veh_824,WiFi,6130.0,0.11598694942903752
pedestrian_1-1-veh_834_W_RV20X,23208.0,23437.0,230.0,pedestrian_1-1-veh_834,WiFi,5735.0,0.04010462074978204
pedestrian_1-1-veh_837_W_ZZGPS,21776.0,21967.0,192.0,pedestrian_1-1-veh_837,WiFi,5740.0,0.033449477351916376
pedestrian_1-2_1017_W_PNZAQ,24372.0,24643.0,272.0,pedestrian_1-2_1017,WiFi,5594.0,0.0486235252055774
pedestrian_1-2_1025_W_RMYY4,20317.0,20516.0,200.0,pedestrian_1-2_1025,WiFi,6139.0,0.03257859586251832
pedestrian_1-2_104_W_V5040,20206.0,20619.0,414.0,pedestrian_1-2_104,WiFi,7031.0,0.05888209358554971
pedestrian_1-2_1063_W_1D7A8,20950.0,21257.0,308.0,pedestrian_1-2_1063,WiFi,6656.0,0.046274038461538464
pedestrian_1-2_1066_W_V4LIW,20150.0,20408.0,259.0,pedestrian_1-2_1066,WiFi,6843.0,0.03784889668274149
pedestrian_1-2_1203_W_ZC4PB,24600.0,24834.0,235.0,pedestrian_1-2_1203,WiFi,5688.0,0.04131504922644163
pedestrian_1-2_1219_W_ASBR4,23667.0,23951.0,285.0,pedestrian_1-2_1219,WiFi,5938.0,0.04799595823509599
pedestrian_1-2_1255_W_4N5C3,18584.0,18893.0,310.0,pedestrian_1-2_1255,WiFi,6617.0,0.04684902523802327
pedestrian_1-2_1265_W_VUN1P,21985.0,22433.0,449.0,pedestrian_1-2_1265,WiFi,5630.0,0.07975133214920072
pedestrian_1-2_1285_W_2OQSN,18139.0,18539.0,401.0,pedestrian_1-2_1285,WiFi,7062.0,0.0567827810818465
pedestrian_1-2_1313_W_1EFQA,24688.0,24901.0,214.0,pedestrian_1-2_1313,WiFi,7097.0,0.030153586022262927
pedestrian_1-2_1420_W_SB79Z,24672.0,24974.0,303.0,pedestrian_1-2_1420,WiFi,6363.0,0.047619047619047616
pedestrian_1-2_149_W_JYAHX,23294.0,23552.0,259.0,pedestrian_1-2_149,WiFi,5388.0,0.048069784706755755
pedestrian_1-2_1494_W_M6BZQ,22081.0,22605.0,525.0,pedestrian_1-2_1494,WiFi,6499.0,0.08078165871672564
pedestrian_1-2_1533_W_7GDIP,20884.0,21245.0,362.0,pedestrian_1-2_1533,WiFi,6275.0,0.05768924302788845
pedestrian_1-2_1559_W_RM1UV,21425.0,21660.0,236.0,pedestrian_1-2_1559,WiFi,7108.0,0.033202025886325266
pedestrian_1-2_1596_W_CPPJJ,19209.0,19415.0,207.0,pedestrian_1-2_1596,WiFi,5995.0,0.03452877397831526
pedestrian_1-2_1600_W_PMB89,23052.0,23244.0,193.0,pedestrian_1-2_1600,WiFi,6859.0,0.028138212567429655
pedestrian_1-2_1612_W_TENJ5,18166.0,18496.0,331.0,pedestrian_1-2_1612,WiFi,7035.0,0.04705046197583511
pedestrian_1-2_163_W_BHNCN,22092.0,22384.0,293.0,pedestrian_1-2_163,WiFi,6738.0,0.04348471356485604
pedestrian_1-2_1640_W_UJWY0,21135.0,21298.0,164.0,pedestrian_1-2_1640,WiFi,6722.0,0.024397500743826243
pedestrian_1-2_1658_W_NOURE,23897.0,24149.0,253.0,pedestrian_1-2_1658,WiFi,6216.0,0.0407014157014157
pedestrian_1-2_168_W_531YF,22687.0,23309.0,623.0,pedestrian_1-2_168,WiFi,6497.0,0.0958904109589041
pedestrian_1-2_171_W_H9X48,23759.0,24100.0,342.0,pedestrian_1-2_171,WiFi,5485.0,0.062351868732907934
pedestrian_1-2_1715_W_OH8UO,23580.0,24058.0,479.0,pedestrian_1-2_1715,WiFi,6609.0,0.07247692540475109
pedestrian_1-2_1805_W_04877,19838.0,20173.0,336.0,pedestrian_1-2_1805,WiFi,6105.0,0.055036855036855035
pedestrian_1-2_1948_W_IPE5L,20521.0,20972.0,452.0,pedestrian_1-2_1948,WiFi,6555.0,0.06895499618611747
pedestrian_1-2_1953_W_WNJWQ,20804.0,21088.0,285.0,pedestrian_1-2_1953,WiFi,6322.0,0.04508067067383739
pedestrian_1-2_1990_W_ODNID,18155.0,18418.0,264.0,pedestrian_1-2_1990,WiFi,7199.0,0.03667175996666203
pedestrian_1-2_2030_W_8MH8U,24013.0,24298.0,286.0,pedestrian_1-2_2030,WiFi,6734.0,0.04247104247104247
pedestrian_1-2_2034_W_39WYZ,21451.0,21608.0,158.0,pedestrian_1-2_2034,WiFi,5960.0,0.026510067114093958
pedestrian_1-2_2061_W_70U0T,23964.0,24220.0,257.0,pedestrian_1-2_2061,WiFi,6199.0,0.04145829972576222
pedestrian_1-2_2180_W_7OA8K,24394.0,25200.0,807.0,pedestrian_1-2_2180,WiFi,7026.0,0.11485909479077712
pedestrian_1-2_2183_W_OFUOM,18276.0,18772.0,497.0,pedestrian_1-2_2183,WiFi,6926.0,0.0717585908172105
pedestrian_1-2_2215_W_82UVO,23305.0,23482.0,178.0,pedestrian_1-2_2215,WiFi,5539.0,0.03213576457844376
pedestrian_1-2_2229_W_R3VEN,19696.0,19837.0,142.0,pedestrian_1-2_2229,WiFi,6762.0,0.020999704229517895
pedestrian_1-2_2237_W_14RFB,23031.0,23168.0,138.0,pedestrian_1-2_2237,WiFi,6682.0,0.02065249925172104
pedestrian_1-2_2287_W_5I321,18496.0,18951.0,456.0,pedestrian_1-2_2287,WiFi,7050.0,0.06468085106382979
pedestrian_1-2_2335_W_WLYRJ,19163.0,19368.0,206.0,pedestrian_1-2_2335,WiFi,6121.0,0.03365463159614442
pedestrian_1-2_2338_W_ZEBEJ,22885.0,23045.0,161.0,pedestrian_1-2_2338,WiFi,5498.0,0.029283375773008366
pedestrian_1-2_2345_W_BYA69,20981.0,21165.0,185.0,pedestrian_1-2_2345,WiFi,5395.0,0.03429101019462465
