id1,id2,start_timestep,last_timestep,duration,user_id,ideal_duration,protocol_id1,protocol_id2,privacy_score
08WKB51ODLUF,BRDNDU195A47,19357.25,19400.0,42.75,pedestrian_1-2_4724,42.75,lte,wifi,1.0
DAIP7TRSH8X4,ANYZQVGG6HHG,19357.25,19388.75,31.5,pedestrian_1-1-pt_3568,42.75,lte,wifi,0.7368421052631579
XSGB5OA9Q9VR,MWV005WIFNCO,19357.25,19400.0,42.75,pedestrian_1-1-pt_5688,42.75,wifi,lte,1.0
ZBOKEUGMHCD0,ERAUFP1HC5P9,19359.25,19400.0,40.75,pedestrian_1-2_1511,40.75,wifi,lte,1.0
J23BUHJIER5I,DED507W74DX3,19360.25,19400.0,39.75,pedestrian_1-1-pt_1037,39.75,lte,wifi,1.0
UPYL381MBD0F,GGV6CZGDT8FR,19361.25,19398.75,37.5,pedestrian_1-1-pt_7596,38.75,lte,wifi,0.967741935483871
CLF013XA84K6,TL9HK462HEJZ,19362.25,19400.0,37.75,pedestrian_1-3_4289,37.75,lte,wifi,1.0
7F374YR00H4E,,19362.25,19400.0,37.75,pedestrian_1-3_2234,37.75,wifi,,1.0
5T87OYA1C7R5,JR2IJ4S2UOQT,19363.25,19400.0,36.75,pedestrian_1-2_1875,36.75,wifi,lte,1.0
LVGNEI4A978O,8YNT7OH9V0FX,19363.25,19398.0,34.75,pedestrian_1-1-pt_5447,36.75,wifi,lte,0.9455782312925171
PCHNP3I0GR8D,7IMXEJJPZ7RT,19365.25,19400.0,34.75,pedestrian_1-1-pt_3366,34.75,lte,wifi,1.0
NDO4BWA3DQUZ,,19365.25,19400.0,34.75,pedestrian_1-3_743,34.75,wifi,,1.0
ABHAIHKGY4NP,F88I1ZY2WM06,19366.25,19400.0,33.75,pedestrian_1-2_597,33.75,lte,wifi,1.0
4LXY05E4N1AP,KFGGDI4G3NOT,19367.25,19400.0,32.75,pedestrian_1-1-veh_689,32.75,lte,wifi,1.0
81U5R6RUJ7J0,W01ZMON9PHWV,19368.25,19400.0,31.75,pedestrian_1-1-pt_1473,31.75,lte,wifi,1.0
3FSRLNESRFFX,N7WISL2PDT6Y,19368.25,19400.0,31.75,pedestrian_1-1-pt_980,31.75,wifi,lte,1.0
V64XRR8NLW32,RWMBQ3H795L8,19369.25,19400.0,30.75,pedestrian_1-1-pt_5324,30.75,wifi,lte,1.0
7LCAY97Z9ES3,FGQ1VYCOM0V1,19369.25,19400.0,30.75,pedestrian_1-1-pt_394,30.75,lte,wifi,1.0
4YM8HMCIHEWJ,BMQSGBASPCWX,19372.25,19400.0,27.75,pedestrian_1-1-pt_4552,27.75,wifi,lte,1.0
L5VYHZ1PGY91,KN6TYU5M3M7H,19374.25,19400.0,25.75,pedestrian_1-1-pt_7996,25.75,wifi,lte,1.0
85X8YT8VKXAJ,2MAFO84KSOJ5,19375.25,19400.0,24.75,pedestrian_1-1-pt_4058,24.75,lte,wifi,1.0
