id1,id2,start_timestep,last_timestep,duration,user_id,ideal_duration,protocol_id1,protocol_id2,privacy_score
Q0X7WYGTWP23,CGHGNXAXZQ41,18109.25,18169.5,60.25,pedestrian_1-3_2180,61.5,wifi,lte,0.9796747967479674
NRDPQNW9FLFS,EOGXZ5G3RYZU,18109.25,18289.25,180.0,pedestrian_1-1-veh_236,239.5,lte,wifi,0.7515657620041754
P91Y5M9VIRYD,GH2D6YM2JO6E,18111.25,18354.75,243.5,pedestrian_1-1-pt_438,252.75,wifi,lte,0.963402571711177
4KKYI34ZORQ7,K3ZHN3KXB6FX,18111.25,18133.0,21.75,pedestrian_1-2_3488,21.75,lte,wifi,1.0
TPZ0OUEB2WL7,3353T1KC1VTC,18112.25,18230.25,118.0,pedestrian_1-3_5373,121.25,lte,wifi,0.9731958762886598
HYIQDKRNB9EN,W60UFL0AL0X9,18113.25,18350.75,237.5,pedestrian_1-1-pt_720,250.75,wifi,lte,0.9471585244267199
TT2LVU8EF7Z4,0NDV1HU2KI7C,18113.25,18226.0,112.75,pedestrian_1-3_3046,113.5,wifi,lte,0.9933920704845814
JVVYKOYSZBA9,3ZL6XFBZ7LE7,18119.25,18192.25,73.0,pedestrian_1-3_1151,85.0,lte,wifi,0.8588235294117647
STBZ8300XQQ1,TD8GTUT9RKO3,18120.25,18364.0,243.75,pedestrian_1-1-pt_530,243.75,lte,wifi,1.0
J94L45LZ22ZS,FEH3B6ZMRASJ,18121.25,18264.75,143.5,pedestrian_1-2_3787,149.75,wifi,lte,0.9582637729549248
PCG0UISOQ72S,4807AL87541S,18121.25,18172.0,50.75,pedestrian_2-1_2330,111.25,wifi,lte,0.45617977528089887
1L1208NTKEWG,OYWBKZ7CV0P7,18121.25,18358.5,237.25,pedestrian_1-1-pt_5990,242.75,lte,wifi,0.9773429454170958
S41HO3IL6PAN,841574HOZU6Y,18122.25,18137.25,15.0,pedestrian_1-1-pt_3629,15.0,lte,wifi,1.0
Y6DAR0JR2F4Y,MA36UOLI19M3,18123.25,18334.25,211.0,pedestrian_1-1-veh_509,240.75,wifi,lte,0.8764278296988577
0JHHQJSVM5S7,FPWF0EPKCMFD,18123.25,18353.0,229.75,pedestrian_1-3_2707,236.0,wifi,lte,0.9735169491525424
G7A59NNHPB83,YRDGRO87I0GP,18124.25,18361.0,236.75,pedestrian_1-2_651,239.75,lte,wifi,0.9874869655891554
QMDQ6JK91Z4Q,X3SHNN8BLIBK,18124.25,18352.5,228.25,pedestrian_1-3_4771,239.75,lte,wifi,0.9520333680917622
70J736VAOKAL,R3U0XR56WTTF,18124.25,18334.0,209.75,pedestrian_2-1_1149,211.75,wifi,lte,0.9905548996458088
YNYE1OA7XYWW,VX9HO86SKB5K,18124.25,18360.25,236.0,pedestrian_1-1-pt_5048,239.75,lte,wifi,0.9843587069864442
4BJ371ZSIG55,3RLQHPFKXUSF,18124.25,18163.0,38.75,pedestrian_1-2_4634,38.75,lte,wifi,1.0
9NGIYRDZLRMY,N3TO0F9A2HML,18125.25,18295.25,170.0,pedestrian_1-2_4609,174.5,wifi,lte,0.9742120343839542
CVONNBQ3VCYW,QFVNFRP33A5M,18130.25,18364.0,233.75,pedestrian_1-2_554,233.75,lte,wifi,1.0
JOKIB2FHMHAN,HL9JRE045H2V,18130.25,18138.75,8.5,pedestrian_1-2_2580,8.5,wifi,lte,1.0
CDSO9SFBHL3U,72OYHP423OUF,18131.25,18360.0,228.75,pedestrian_1-1-pt_8536,232.75,wifi,lte,0.9828141783029001
FDA1WRHK6AHN,7C5ST81W27CK,18133.25,18236.25,103.0,pedestrian_1-1-pt_306,104.75,wifi,lte,0.9832935560859188
U6ZSPZU7N86Q,7VBX0860406Y,18134.25,18323.25,189.0,pedestrian_1-3_4166,200.0,lte,wifi,0.945
4QTYD8U72ZX2,Z876G9DIGTFE,18135.25,18326.5,191.25,pedestrian_1-3_321,195.75,wifi,lte,0.9770114942528736
11ASN52NPZJC,NQPE19AG42QR,18135.25,18359.75,224.5,pedestrian_2-1_1337,228.75,lte,wifi,0.9814207650273225
AAD30AYUA8W9,DDTYMXRIA08C,18135.25,18309.5,174.25,pedestrian_1-1-pt_6201,228.75,wifi,lte,0.7617486338797814
7I9BYJ8Z31T1,M4OT4L8AD2L6,18136.25,18357.75,221.5,pedestrian_1-1-pt_319,227.75,wifi,lte,0.9725576289791438
F8H5J34M54HN,HXN6P6SP7CVM,18138.25,18340.0,201.75,pedestrian_1-2_1285,225.75,wifi,lte,0.893687707641196
83TCJ799YBXL,XRREOUJ7N1MC,18138.25,18359.0,220.75,pedestrian_1-1-pt_6908,225.75,lte,wifi,0.9778516057585825
3RHANZSHKOO2,ZCX2WYKAI9WA,18140.25,18300.25,160.0,pedestrian_1-1-pt_6355,223.75,lte,wifi,0.7150837988826816
Q4CSL251KXF4,16KBZETU8BF0,18142.25,18322.5,180.25,pedestrian_1-3_1202,180.75,wifi,lte,0.9972337482710927
KP1K2P4IWYE6,VMGRTUNCSPRL,18142.25,18191.0,48.75,pedestrian_1-3_2529,201.0,wifi,lte,0.24253731343283583
EWE03DGTV5CP,BO574S2EN2GU,18143.25,18351.0,207.75,pedestrian_1-1-pt_1669,220.75,wifi,lte,0.9411098527746319
RIEPM26YMUCD,6AQYGCVJG3O3,18144.25,18358.0,213.75,pedestrian_1-1-pt_5809,219.75,lte,wifi,0.9726962457337884
B8VJDKQK9RHE,IUGEAPES4DSG,18145.25,18184.0,38.75,pedestrian_1-1-pt_5167,38.75,wifi,lte,1.0
X35QCMPHIGSK,TUCC1W9SF0TZ,18146.25,18356.0,209.75,pedestrian_1-3_4492,217.75,lte,wifi,0.9632606199770379
1LR8K6UO4T3I,A7FYJXBI0BL5,18147.25,18356.5,209.25,pedestrian_1-2_950,216.75,wifi,lte,0.9653979238754326
E18RFRW9UHJ0,Z5F1F6ZEGZ5B,18147.25,18357.75,210.5,pedestrian_1-3_4323,216.75,lte,wifi,0.9711649365628604
PMPLD7IGNGCV,64P6IAZUOUKF,18147.25,18361.25,214.0,pedestrian_1-3_5372,216.75,wifi,lte,0.9873125720876585
75A5645X60Q3,W3WFONV4NZ05,18149.25,18295.5,146.25,pedestrian_1-3_643,153.0,lte,wifi,0.9558823529411765
SUINWUFDFAVU,T8RCIP4XASMX,18150.25,18212.75,62.5,pedestrian_1-2_2287,75.25,lte,wifi,0.8305647840531561
E3VQXNXJY5RE,OUGKHQBKXF1S,18150.25,18268.25,118.0,pedestrian_1-1-pt_1006,118.0,lte,wifi,1.0
21AZC76HE5C1,VU8886DPIMO7,18150.25,18344.5,194.25,pedestrian_1-2_5739,213.75,wifi,lte,0.9087719298245615
559RIM352W00,SD9IXTE366E7,18153.25,18300.5,147.25,pedestrian_1-2_3214,149.25,lte,wifi,0.9865996649916248
JC0WXR240P4N,6GPGUEOG6K0N,18154.25,18166.0,11.75,pedestrian_2-1_6021,11.75,wifi,lte,1.0
HWRAFNEAS1K7,4HFS5WC8M0UW,18154.25,18363.0,208.75,pedestrian_1-2_5319,209.75,lte,wifi,0.9952324195470799
CEEJEQHI7ZM7,P70W1XPEDG7J,18155.25,18363.5,208.25,pedestrian_1-3_1821,208.75,lte,wifi,0.9976047904191617
LY6NH5O29523,UCD6LM9NP8QC,18161.25,18341.75,180.5,pedestrian_2-1_3869,202.75,lte,wifi,0.8902589395807645
HFXOG7EEHHA5,3VYS3CPRNWAY,18163.25,18359.5,196.25,pedestrian_1-2_4270,200.75,lte,wifi,0.9775840597758406
SOZQB35NEEAP,YG969WJS089A,18165.25,18268.25,103.0,pedestrian_1-2_1612,198.75,wifi,lte,0.5182389937106918
5QDIYOPH8F40,W7ZAHMNHUMM8,18169.25,18275.5,106.25,pedestrian_1-2_104,194.75,wifi,lte,0.5455712451861361
GUIPT56NOK5H,NTW1X9LY78UX,18173.25,18326.75,153.5,pedestrian_1-1-pt_4804,190.75,lte,wifi,0.8047182175622543
UHX2O22OOP6Y,DPIAJ7NGX7ZU,18174.25,18302.25,128.0,pedestrian_1-1-pt_250,189.75,wifi,lte,0.6745718050065876
F9K48RB9K1Y4,BEIDEZUYFTCG,18174.25,18351.5,177.25,pedestrian_1-2_2180,185.0,lte,wifi,0.9581081081081081
RA3F6DIF6YDX,CAB9ONB94CA9,18175.25,18360.0,184.75,pedestrian_1-1-pt_4537,188.75,lte,wifi,0.9788079470198675
HU1LK4A0SIV3,2Z28GAKLQLMH,18177.25,18270.75,93.5,pedestrian_1-2_3693,95.0,wifi,lte,0.9842105263157894
QO06AIXMH15I,BNCV0XZTNHPH,18180.25,18360.5,180.25,pedestrian_1-1-pt_8583,183.75,wifi,lte,0.9809523809523809
ZK65I0TMNFAB,Y7FD2PZAZWEV,18181.25,18247.75,66.5,pedestrian_1-3_5578,67.25,wifi,lte,0.9888475836431226
05OXCC7SQFHX,TNLI8NPW2KW2,18181.25,18351.75,170.5,pedestrian_1-2_2867,182.75,wifi,lte,0.93296853625171
ZA2HNYHJKM5W,GIEXBDV0OA1V,18182.25,18217.0,34.75,pedestrian_1-3_741,157.5,wifi,lte,0.22063492063492063
7OF3DYFKEJVC,BQCPQLJJU024,18183.25,18363.75,180.5,pedestrian_1-1-veh_831,180.75,lte,wifi,0.9986168741355463
E353GGSMQ4YH,6GGQH59QYPHF,18183.25,18252.0,68.75,pedestrian_1-3_4761,81.25,lte,wifi,0.8461538461538461
JO67WSTYJCJP,3GQLDS19UBZT,18183.25,18300.75,117.5,pedestrian_1-2_1330,117.5,lte,wifi,1.0
RW01G95W96QG,3KBU2V0WQWPU,18184.25,18352.5,168.25,pedestrian_1-1-pt_6157,179.75,lte,wifi,0.9360222531293463
9UHJT0HY3NBO,QHJ76SNXSS4F,18186.25,18358.25,172.0,pedestrian_2-1_63,177.75,wifi,lte,0.9676511954992968
MP73QO5L8R3G,L4J0E36U8X4F,18187.25,18195.75,8.5,pedestrian_2-1_5435,8.5,lte,wifi,1.0
15604URLXNXG,GLDAJ2DKNWYQ,18193.25,18335.5,142.25,pedestrian_1-3_4518,153.75,wifi,lte,0.9252032520325203
QAB9Q0FT3YKG,F79WS4M91ENZ,18193.25,18355.25,162.0,pedestrian_1-1-pt_7915,170.75,lte,wifi,0.9487554904831625
QNJS3HIZ8JL8,D0C1EDV1R1R2,18193.25,18363.25,170.0,pedestrian_1-1-pt_7040,170.75,wifi,lte,0.9956076134699854
ULQ721IF1MOB,M1M0DF479UPB,18194.25,18328.75,134.5,pedestrian_1-3_3428,142.75,lte,wifi,0.9422066549912435
HITFSYQCIB5G,CWWHY0HUSMUH,18196.25,18360.5,164.25,pedestrian_1-1-pt_7123,167.75,wifi,lte,0.9791356184798807
F4A0L2I2VHEM,YFZ61BM5V4HO,18196.25,18356.0,159.75,pedestrian_1-3_1864,167.75,wifi,lte,0.9523099850968704
U8VDH84TRH1L,EUXZGGXORCQE,18196.25,18300.5,104.25,pedestrian_1-2_5421,114.25,lte,wifi,0.912472647702407
776FS43FLHBY,IXGIWAEJ4LRU,18198.25,18356.75,158.5,pedestrian_1-1-pt_1780,165.75,wifi,lte,0.9562594268476622
VJ2KVI1Q11LR,17ECOI4EIRC7,18198.25,18341.75,143.5,pedestrian_1-2_5687,165.75,wifi,lte,0.8657616892911011
WGA8PF15PSQG,HA3EFZ5PIHJG,18199.25,18363.5,164.25,pedestrian_2-1_5204,164.75,lte,wifi,0.9969650986342944
J67IV37MU8O8,OS1YE60612N9,18199.25,18310.25,111.0,pedestrian_1-3_2269,112.75,wifi,lte,0.9844789356984479
Z6V16CZH9HF5,5NBDATB75G5Z,18200.25,18359.75,159.5,pedestrian_1-1-veh_114,163.75,wifi,lte,0.9740458015267176
BRXHQD1GWPZH,UIT3MHKFYXSO,18200.25,18322.0,121.75,pedestrian_1-2_5943,163.75,wifi,lte,0.7435114503816794
RUXL4QIIKIP9,ZZ9V5SW6LTJ8,18200.25,18356.25,156.0,pedestrian_1-3_4740,163.75,lte,wifi,0.9526717557251908
5O8RH5BK3QN8,ZWHK45EKLYU3,18202.25,18363.0,160.75,pedestrian_1-3_2369,161.75,wifi,lte,0.9938176197836167
F6NMU15XAKCE,IWYXL40G7CDI,18202.25,18361.5,159.25,pedestrian_1-1-pt_4067,161.75,wifi,lte,0.9845440494590417
PGAF6VPI4UXW,7D2G1RV14CPL,18205.25,18357.0,151.75,pedestrian_1-3_5334,158.75,lte,wifi,0.9559055118110236
4IVFESPQ3CVC,J0VAOYIG46ZC,18207.25,18242.0,34.75,pedestrian_1-1-pt_1747,34.75,wifi,lte,1.0
G752VM00106J,FAA8AAD8CNLE,18209.25,18360.75,151.5,pedestrian_1-1-pt_1142,154.75,wifi,lte,0.9789983844911146
X87W65PMTNT6,9HN98XOGQNBB,18209.25,18362.0,152.75,pedestrian_2-1_5419,154.75,lte,wifi,0.9870759289176091
7IH2SHIGMSAJ,JN6ZGTEC8LHG,18212.25,18360.0,147.75,pedestrian_1-2_3608,151.75,wifi,lte,0.9736408566721582
53TNEWTCBY1T,FTC8RC6RJLSZ,18213.25,18354.0,140.75,pedestrian_1-1-pt_8714,150.75,wifi,lte,0.9336650082918739
OSIB2DLOZ0CR,Z0S79UZIFHRD,18213.25,18352.25,139.0,pedestrian_1-1-pt_1134,150.75,lte,wifi,0.9220563847429519
3T6ON4IGUHR1,2BBDA5SGX2D6,18214.25,18312.0,97.75,pedestrian_1-2_5092,135.0,lte,wifi,0.7240740740740741
01IMLIJHU8KV,0N7V77TN25QL,18216.25,18265.5,49.25,pedestrian_1-1-pt_7440,49.25,wifi,lte,1.0
MW3DONAB7AXU,TWJ8HZ78ZK7D,18221.25,18302.0,80.75,pedestrian_1-3_3239,142.75,wifi,lte,0.5656742556917689
1L9ASVC888EK,72RHLXI99HM4,18222.25,18361.75,139.5,pedestrian_1-1-pt_841,141.75,lte,wifi,0.9841269841269841
0BRJI1CY0NDP,Z99G18C8MA7N,18225.25,18324.25,99.0,pedestrian_1-1-pt_6141,138.75,lte,wifi,0.7135135135135136
Q9034F0FLCL0,BH4FOSPHJ6JC,18227.25,18363.25,136.0,pedestrian_1-2_3150,136.75,wifi,lte,0.9945155393053017
S1HYHK2Y9HDA,DTE99CJA4W85,18231.25,18356.5,125.25,pedestrian_1-2_3594,132.75,wifi,lte,0.943502824858757
0P17ALN50WPT,RWS8JX9CP7PY,18231.25,18273.25,42.0,pedestrian_1-3_1209,132.75,wifi,lte,0.3163841807909605
NI52SVX96HVT,PULBVA4CFW9S,18235.25,18351.0,115.75,pedestrian_1-2_2337,128.75,lte,wifi,0.8990291262135922
TAGRDTT4ZM3J,1I8XYXPA4KI8,18235.25,18354.5,119.25,pedestrian_1-3_3730,128.75,wifi,lte,0.9262135922330097
4JTFCGTKO8F8,TQSX0J89DUR3,18236.25,18356.75,120.5,pedestrian_1-3_2566,127.75,lte,wifi,0.9432485322896281
HJDWOYXVD5ZN,9RTLABF2BVBK,18237.25,18362.75,125.5,pedestrian_1-1-pt_3804,126.75,lte,wifi,0.9901380670611439
ZQJQAZ9JYGVZ,3L5XAG6JT182,18240.25,18361.25,121.0,pedestrian_1-2_937,123.75,lte,wifi,0.9777777777777777
XC9FTV7I7K75,V2G89U1ASSHI,18241.25,18363.0,121.75,pedestrian_1-3_2881,122.75,wifi,lte,0.9918533604887984
H5BABDBG26G9,BCJ1QZCX2XM6,18245.25,18341.75,96.5,pedestrian_1-1-pt_4748,118.75,lte,wifi,0.8126315789473684
WUI6I9R385NC,4YPZB9QQ1CD0,18246.25,18357.5,111.25,pedestrian_1-2_5460,117.75,lte,wifi,0.9447983014861996
UO0MCOU6W4TN,ZGGJNG2QPFW0,18248.25,18360.0,111.75,pedestrian_1-1-pt_8982,115.75,wifi,lte,0.9654427645788337
UMHFVG0141LX,5QMSMHVPLAQK,18252.25,18362.75,110.5,pedestrian_1-1-pt_6979,111.75,wifi,lte,0.9888143176733781
HRA2JTDBG1KT,S1C4GNKK2GT5,18253.25,18269.25,16.0,pedestrian_1-2_2512,16.0,wifi,lte,1.0
IVX6576GDG5J,06R20HCYHNA4,18253.25,18358.25,105.0,pedestrian_1-1-pt_2534,110.75,wifi,lte,0.9480812641083521
RTU9QBOMJCR0,F0UECUIMCXZR,18253.25,18291.5,38.25,pedestrian_1-3_3840,110.75,lte,wifi,0.345372460496614
1W6L6MLZR6W0,1ERI93JUVUSD,18256.25,18287.0,30.75,pedestrian_1-2_4206,30.75,wifi,lte,1.0
H9A00FETBDFQ,TXGHP15OQ3DX,18256.25,18354.75,98.5,pedestrian_1-1-pt_325,107.75,lte,wifi,0.91415313225058
MXRML0XP0ND4,ZRJGQIPYYMOZ,18257.25,18302.0,44.75,pedestrian_1-2_5640,47.25,wifi,lte,0.9470899470899471
NJAFLFNKSPPS,59N4SRN8FN2P,18259.25,18359.0,99.75,pedestrian_1-2_1312,104.75,lte,wifi,0.9522673031026253
EX63UCRVKBMV,KR850WKE6BB2,18260.25,18361.75,101.5,pedestrian_1-3_618,103.75,lte,wifi,0.9783132530120482
JJGS62A0VMJM,H8ETL1UDED8Y,18263.25,18362.0,98.75,pedestrian_1-1-pt_5392,100.75,lte,wifi,0.9801488833746899
31DKWPAC0EYU,V115ZC2B5ZFF,18265.25,18357.0,91.75,pedestrian_1-2_2564,98.75,wifi,lte,0.9291139240506329
BKOM30EF6T51,ZAYPPGV7ALLM,18267.25,18353.5,86.25,pedestrian_1-1-pt_8567,96.75,wifi,lte,0.8914728682170543
