id,start_timestep,last_timestep,user_id,ideal_duration,protocol,duration,privacy_score
CXUGV0LM93ZK,19132.0,19201.5,pedestrian_1-1-veh_152,456.75,wifi,69.5,0.15216201423097975
HFA5V3XGMTZT,19295.5,19369.25,pedestrian_1-1-veh_17,414.75,wifi,73.75,0.17781796262808922
TZNQHMF7BGGA,19119.75,19193.0,pedestrian_1-1-veh_202,379.75,wifi,73.25,0.19289005924950625
5NZZDU0M10XT,18401.25,18422.75,pedestrian_1-1-veh_234,21.5,wifi,21.5,1.0
BBIB6LPY3G6N,18238.5,18299.0,pedestrian_1-1-veh_236,239.5,wifi,60.5,0.25260960334029225
8OPB595YIFWS,19213.0,19287.0,pedestrian_1-1-veh_246,597.75,wifi,74.0,0.12379757423672104
SSS2FWTIP0S8,19212.25,19266.75,pedestrian_1-1-veh_248,116.0,wifi,54.5,0.4698275862068966
RLC4JU8RB6X8,18757.25,18811.25,pedestrian_1-1-veh_311,54.0,wifi,54.0,1.0
IOF2V82C3ZFZ,19092.0,19163.5,pedestrian_1-1-veh_359,425.25,wifi,71.5,0.16813639035861258
MKW0NCN2ZFH8,18630.25,18698.25,pedestrian_1-1-veh_406,181.75,wifi,68.0,0.3741403026134801
NG339Q3PUIJO,19329.0,19398.25,pedestrian_1-1-veh_407,487.75,wifi,69.25,0.14197847257816504
675KR77IPTIS,18561.25,18632.0,pedestrian_1-1-veh_415,374.0,wifi,70.75,0.1891711229946524
HYZYP21YDWVB,18684.0,18758.25,pedestrian_1-1-veh_42,392.0,wifi,74.25,0.18941326530612246
G2B7UZZ2V6AT,19162.75,19230.5,pedestrian_1-1-veh_425,467.25,wifi,67.75,0.14499732477260568
HASDNPWFRJO8,18522.25,18587.0,pedestrian_1-1-veh_459,257.0,wifi,64.75,0.2519455252918288
ES6QCO5C3YCA,18427.75,18496.75,pedestrian_1-1-veh_475,163.5,wifi,69.0,0.42201834862385323
LE0NXSD7BXQY,19208.25,19276.25,pedestrian_1-1-veh_503,178.25,wifi,68.0,0.3814866760168303
DQSI280KC3ZV,18269.25,18334.25,pedestrian_1-1-veh_509,247.25,wifi,65.0,0.26289180990899896
2UJRN7H9N7RB,18935.5,19003.25,pedestrian_1-1-veh_531,417.0,wifi,67.75,0.16247002398081534
PKTBM2Y1RFCL,19186.5,19258.25,pedestrian_1-1-veh_544,257.75,wifi,71.75,0.27837051406401553
