id,start_timestep,last_timestep,user_id,ideal_duration,protocol,duration,privacy_score
EFGK4IZ72Y48,19244.5,19259.25,pedestrian_1-1-pt_1809,621.75,lte,14.75,0.02372336147969441
46RNF19B42RP,19101.25,19115.0,pedestrian_1-1-pt_182,163.5,lte,13.75,0.08409785932721713
RAK1EDF59C02,18847.25,18862.0,pedestrian_1-1-pt_1829,290.5,lte,14.75,0.050774526678141134
VOYXD8ZVE16Y,19311.25,19325.5,pedestrian_1-1-pt_1903,114.75,lte,14.25,0.12418300653594772
N0P68KSEMG9C,18963.0,18977.5,pedestrian_1-1-pt_1910,500.75,lte,14.5,0.02895656515227159
VGW8BNYDKWNM,18638.0,18652.5,pedestrian_1-1-pt_1933,791.75,lte,14.5,0.01831386169876855
IBXYPO8DRXYM,18447.0,18461.75,pedestrian_1-1-pt_1949,1076.75,lte,14.75,0.0136986301369863
4PYC8H4XSEGP,18908.5,18923.25,pedestrian_1-1-pt_1966,525.75,lte,14.75,0.028055159296243463
W9Z0OQB7ONT8,19120.75,19135.0,pedestrian_1-1-pt_2013,256.75,lte,14.25,0.055501460564751706
1N67FKK8QWX2,18879.75,18894.5,pedestrian_1-1-pt_2031,531.75,lte,14.75,0.02773859896567936
FJ4A5H4Q7DE3,18844.0,18858.5,pedestrian_1-1-pt_2032,216.0,lte,14.5,0.06712962962962964
21GODWBOSCAA,18975.75,18990.5,pedestrian_1-1-pt_2125,733.5,lte,14.75,0.02010906612133606
BB91FXLSYOKE,19264.25,19278.75,pedestrian_1-1-pt_2128,301.75,lte,14.5,0.048053024026512015
9N56BIDVWJ6G,18719.75,18734.25,pedestrian_1-1-pt_2129,79.0,lte,14.5,0.18354430379746836
0Y8KI3ZIWWY5,18621.5,18636.25,pedestrian_1-1-pt_2162,899.5,lte,14.75,0.016397998888271263
I00L2LNN4TEM,18905.75,18920.5,pedestrian_1-1-pt_2170,272.25,lte,14.75,0.05417814508723599
BIP92QH5NW2P,18706.25,18721.0,pedestrian_1-1-pt_2188,755.75,lte,14.75,0.01951703605689712
N67S31RJI9O1,18085.5,18100.0,pedestrian_1-1-pt_2201,458.5,lte,14.5,0.03162486368593239
ONSUVYDPBP71,19340.5,19354.5,pedestrian_1-1-pt_2230,86.75,lte,14.0,0.16138328530259366
2VJ5TD3PH058,18624.0,18638.75,pedestrian_1-1-pt_2277,917.75,lte,14.75,0.01607191500953419
XQW56WFQ6LXK,19032.25,19046.75,pedestrian_1-1-pt_2329,414.75,lte,14.5,0.03496081977094635
7NQUX5P3QNAE,18302.75,18317.5,pedestrian_1-1-pt_2342,307.5,lte,14.75,0.04796747967479675
T014IQWHO94W,18554.5,18569.25,pedestrian_1-1-pt_2369,159.5,lte,14.75,0.09247648902821316
0VKT3FRASED8,18491.5,18506.0,pedestrian_1-1-pt_237,578.5,lte,14.5,0.025064822817631807
6AV3NN7RGSCO,18629.5,18644.25,pedestrian_1-1-pt_2382,1361.0,lte,14.75,0.010837619397501837
46YQMT70AL9B,19191.0,19205.5,pedestrian_1-1-pt_2417,447.75,lte,14.5,0.03238414293690676
QV9WUIDED2CP,19025.25,19040.0,pedestrian_1-1-pt_2425,447.75,lte,14.75,0.03294249022892239
WCPQAZGAIC5K,18894.25,18909.0,pedestrian_1-1-pt_2431,236.5,lte,14.75,0.06236786469344609
A4E8OZMI1014,18986.75,19001.5,pedestrian_1-1-pt_2453,783.75,lte,14.75,0.018819776714513556
FQUN0S32X65E,19288.25,19302.25,pedestrian_1-1-pt_247,111.75,lte,14.0,0.12527964205816555
V1YEAT1UOVU4,19085.0,19099.75,pedestrian_1-1-pt_2483,855.75,lte,14.75,0.017236342389716622
5QI14YQTBX3I,19319.25,19330.25,pedestrian_1-1-pt_2494,102.75,lte,11.0,0.1070559610705596
GT8579HOSVZH,18159.25,18174.0,pedestrian_1-1-pt_2498,1345.75,lte,14.75,0.010960430986438788
TBVS9TFVHKX0,18179.0,18193.75,pedestrian_1-1-pt_250,815.25,lte,14.75,0.018092609628948174
1BT0875SO9CU,19348.25,19363.0,pedestrian_1-1-pt_2523,75.75,lte,14.75,0.19471947194719472
T72O6KMFZGJ8,18584.75,18598.5,pedestrian_1-1-pt_2529,64.25,lte,13.75,0.2140077821011673
LE4UI5MB3760,18636.5,18651.25,pedestrian_1-1-pt_2534,1146.75,lte,14.75,0.012862437322868977
3P25CUHB2JWF,19340.0,19354.5,pedestrian_1-1-pt_2544,82.75,lte,14.5,0.17522658610271905
GZOCKF94ZICT,19306.5,19321.0,pedestrian_1-1-pt_2545,213.75,lte,14.5,0.06783625730994151
IXFKKNRIK91C,19383.0,19395.75,pedestrian_1-1-pt_2549,77.75,lte,12.75,0.1639871382636656
06EWZ0914F1E,18914.75,18929.5,pedestrian_1-1-pt_255,928.75,lte,14.75,0.01588156123822342
