id,start_timestep,last_timestep,duration,ideal_duration,user_id,protocol,privacy_score
BN9TTT5X87J8,18225.5,18242.0,16.5,95.0,pedestrian_1-2_3693,lte,0.1736842105263158
OA6PH823SOKP,19316.25,19330.75,14.5,83.75,pedestrian_1-2_3697,lte,0.17313432835820897
PGT01HDT9KM9,19139.0,19153.5,14.5,113.5,pedestrian_1-2_3708,lte,0.1277533039647577
19ZKP9QOQ9ZU,18401.25,18421.25,20.0,179.75,pedestrian_1-2_3720,lte,0.11126564673157163
WL3EL8P9F438,19396.25,19400.0,3.75,3.75,pedestrian_1-2_3748,lte,1.0
DQYFKVB9CEJ7,18224.5,18241.25,16.75,149.75,pedestrian_1-2_3787,lte,0.11185308848080133
MTNOW11TC372,18062.0,18066.5,4.5,9.25,pedestrian_1-2_3821,lte,0.4864864864864865
7BBHJ1N9O1ST,18775.0,18789.5,14.5,288.5,pedestrian_1-2_3827,lte,0.05025996533795494
V4SH0J9RIDNY,18843.75,18858.25,14.5,446.0,pedestrian_1-2_3835,lte,0.032511210762331835
90H3U8IOUYQ6,18306.75,18321.0,14.25,327.25,pedestrian_1-2_3838,lte,0.04354469060351413
LA40ZE6D6FW8,18879.0,18892.5,13.5,173.25,pedestrian_1-2_3879,lte,0.07792207792207792
3ASNN6EPDQC3,19223.5,19238.25,14.75,230.5,pedestrian_1-2_3885,lte,0.06399132321041215
VI9H773AYV3A,18513.25,18527.5,14.25,198.75,pedestrian_1-2_390,lte,0.07169811320754717
4S4QIQMD21RA,18736.25,18739.75,3.5,7.25,pedestrian_1-2_3908,lte,0.4827586206896552
ETSH57KTK6RV,18255.0,18269.75,14.75,279.25,pedestrian_1-2_3940,lte,0.052820053715308866
1RQVEMP6E50U,19276.75,19291.25,14.5,186.75,pedestrian_1-2_3945,lte,0.07764390896921017
1RMUOSOM1NKH,19338.25,19352.5,14.25,222.75,pedestrian_1-2_4065,lte,0.06397306397306397
POC58C3XFTI6,19127.5,19142.25,14.75,483.75,pedestrian_1-2_4098,lte,0.03049095607235142
UA0KCNVFFXQA,19072.25,19086.25,14.0,272.75,pedestrian_1-2_4119,lte,0.051329055912007336
TCR3E7HJIWQS,18272.75,18285.25,12.5,30.75,pedestrian_1-2_4206,lte,0.4065040650406504
IPI92UVB7HCL,18992.5,19007.25,14.75,422.75,pedestrian_1-2_4208,lte,0.03489059727971614
CTNNUWYEBUWM,19323.25,19337.75,14.5,76.75,pedestrian_1-2_4249,lte,0.18892508143322476
FVXIEDJEYXCT,19388.75,19400.0,11.25,53.75,pedestrian_1-2_4266,lte,0.20930232558139536
RJL3AFOMH1MU,18339.25,18357.0,17.75,211.5,pedestrian_1-2_4270,lte,0.08392434988179669
UNF1B0WT4HC1,18760.0,18774.0,14.0,249.0,pedestrian_1-2_4282,lte,0.05622489959839357
W0NCQ9CTOSTO,18672.25,18687.0,14.75,253.5,pedestrian_1-2_430,lte,0.05818540433925049
FJ89EXPIN7PG,19057.0,19071.75,14.75,390.75,pedestrian_1-2_431,lte,0.037747920665387076
9L1ZNB8R6B8X,18597.75,18612.5,14.75,172.5,pedestrian_1-2_4325,lte,0.08550724637681159
XKILUBDI92A0,18117.75,18132.5,14.75,259.75,pedestrian_1-2_4327,lte,0.05678537054860443
YIR16RJYSXOD,19282.25,19297.0,14.75,117.75,pedestrian_1-2_4333,lte,0.12526539278131635
CJR2FDRMMIWR,18678.25,18693.0,14.75,311.0,pedestrian_1-2_4362,lte,0.04742765273311897
5B7E4VFXQUQG,18632.75,18647.25,14.5,197.0,pedestrian_1-2_4376,lte,0.07360406091370558
80SZVDMREBCL,18588.0,18602.75,14.75,323.25,pedestrian_1-2_4386,lte,0.04563031709203403
DBE78QWHQB6R,18516.25,18531.0,14.75,149.5,pedestrian_1-2_4388,lte,0.09866220735785954
