id1,id2,start_timestep,last_timestep,duration,user_id,ideal_duration,protocol_id1,protocol_id2,privacy_score
ZCUGJ5PPXB8Y,0MGTRIS86ZNL,18013.25,18099.0,85.75,pedestrian_1-1-pt_8143,87.75,lte,wifi,0.9772079772079773
5KQ913700IL2,2LEM2BUR20FX,18014.25,18097.5,83.25,pedestrian_1-1-pt_2382,86.75,lte,wifi,0.9596541786743515
MFP7RPYM6EOU,VO4H0OWQUWTS,18016.25,18100.5,84.25,pedestrian_1-1-pt_6269,84.75,lte,wifi,0.9941002949852508
OWCZX3MYAAHC,PAJKBO4Z2TSU,18020.25,18096.5,76.25,pedestrian_1-1-pt_8365,80.75,lte,wifi,0.9442724458204335
JB6DT1B0L8T2,V2OY1LPY3UOM,18022.25,18089.0,66.75,pedestrian_1-3_5363,78.75,lte,wifi,0.8476190476190476
QTQCZPK6ACPM,7MSPB4P3IZRB,18023.25,18091.0,67.75,pedestrian_2-1_3545,77.75,wifi,lte,0.8713826366559485
DB4HW1V9NHT5,2J6TJCVHIOW3,18027.25,18089.0,61.75,pedestrian_1-3_537,73.75,lte,wifi,0.8372881355932204
S6SVAND3JOMW,ECMGHSA2NVB9,18029.25,18100.0,70.75,pedestrian_1-1-pt_1773,71.75,lte,wifi,0.9860627177700348
GSZDF42GV74H,G4G475PNF8RH,18029.25,18092.25,63.0,pedestrian_1-1-pt_8810,71.75,lte,wifi,0.8780487804878049
3QTN7UDWBEK9,X212F7T6EFTN,18030.25,18095.5,65.25,pedestrian_1-1-pt_3251,70.75,wifi,lte,0.9222614840989399
GYX33A8HBXCK,EEDOMJ1TQUUC,18031.25,18100.0,68.75,pedestrian_1-3_2018,69.75,wifi,lte,0.985663082437276
G71UU4IJNVX2,4RS74NCBSIE7,18031.25,18099.75,68.5,pedestrian_2-1_3320,69.75,wifi,lte,0.982078853046595
10OQ35R5CC3E,MFQSNU5Z6R5S,18031.25,18096.75,65.5,pedestrian_1-1-pt_7054,69.75,lte,wifi,0.9390681003584229
2Z0SY6TF0AFA,SDR5S0U1LYMW,18032.25,18099.25,67.0,pedestrian_1-1-pt_3431,68.75,wifi,lte,0.9745454545454545
04ZGFDC1QXOC,J4YGPQ90FAWX,18032.25,18095.5,63.25,pedestrian_1-1-veh_546,68.75,lte,wifi,0.92
RC90XJ5JL61V,05LD9NV7P2RN,18036.25,18101.0,64.75,pedestrian_1-2_609,64.75,wifi,lte,1.0
8889U6CTX14P,YSGGL0MWNGF9,18038.25,18098.5,60.25,pedestrian_1-1-pt_5078,62.75,lte,wifi,0.9601593625498008
2SF7QJRND2YJ,4AKXINNEVQ2L,18041.25,18065.0,23.75,pedestrian_1-2_4734,23.75,wifi,lte,1.0
FZX5EBBP4PHO,H12NXMSNQJ9G,18041.25,18101.0,59.75,pedestrian_1-2_285,59.75,wifi,lte,1.0
O1R8DKST0UKU,NQ6G0GISD0Y7,18045.25,18101.0,55.75,pedestrian_1-1-pt_8289,55.75,lte,wifi,1.0
L8IHR7ET6VCS,QRVPZE924GO2,18046.25,18101.0,54.75,pedestrian_1-1-pt_6561,54.75,lte,wifi,1.0
ZPB1MUNHYFQM,YDU7VRXP0TE3,18048.25,18100.25,52.0,pedestrian_1-3_1790,52.75,lte,wifi,0.985781990521327
M58HJY05EAN2,XC1VCVXLEH8F,18049.25,18098.0,48.75,pedestrian_1-1-pt_1673,51.75,wifi,lte,0.9420289855072463
YOMPUZ1VEDGW,14ETQQCDVM2Q,18052.25,18101.0,48.75,pedestrian_1-2_638,48.75,lte,wifi,1.0
JFNZS4WYI5TI,WHOQR4208R8Q,18052.25,18101.0,48.75,pedestrian_1-2_3940,48.75,lte,wifi,1.0
7N8FQKNAH8FQ,HG89YIXBSSF9,18053.25,18101.0,47.75,pedestrian_2-1_1662,47.75,wifi,lte,1.0
5W17BOUPCRFE,YUD9J9X3EGZH,18054.25,18101.0,46.75,pedestrian_1-1-pt_2498,46.75,wifi,lte,1.0
BS7SFQ3FB83B,I7PYL8UYMGU0,18056.25,18101.0,44.75,pedestrian_1-3_2454,44.75,lte,wifi,1.0
SYPE55FF9YJQ,63NEPBZ2Z9OV,18058.25,18067.5,9.25,pedestrian_1-2_3821,9.25,wifi,lte,1.0
SB7KPHMJ4J37,63YCHL2EXUTJ,18060.25,18101.0,40.75,pedestrian_1-3_268,40.75,lte,wifi,1.0
KLD0BJIC4YK9,UJ0ZGZFNFOG4,18061.25,18101.0,39.75,pedestrian_1-2_5791,39.75,wifi,lte,1.0
8NKNT5PZ8WGF,3VAGBBQRMSS0,18064.25,18101.0,36.75,pedestrian_1-2_2171,36.75,lte,wifi,1.0
NXYWF4SI6D7N,KCFRZUK1F72R,18064.25,18101.0,36.75,pedestrian_1-2_1741,36.75,wifi,lte,1.0
RWSFB9N2EGWF,,18065.25,18101.0,35.75,pedestrian_1-1-pt_4187,35.75,wifi,,1.0
7PP8VVVVUM4Y,0C9ID4ZFCGR5,18066.25,18101.0,34.75,pedestrian_1-3_90,34.75,lte,wifi,1.0
QYB1RGGIX0MC,0IUVDKALXIJA,18069.25,18101.0,31.75,pedestrian_1-1-pt_2201,31.75,lte,wifi,1.0
Z3M8HU45TARS,EU95BPHY94HE,18069.25,18101.0,31.75,pedestrian_1-2_4454,31.75,wifi,lte,1.0
M9OALWPSTUS0,FE9SUMHQAB61,18070.25,18101.0,30.75,pedestrian_1-1-veh_790,30.75,wifi,lte,1.0
1RF647LDUQRQ,TISI89YVL74D,18072.25,18101.0,28.75,pedestrian_2-1_4638,28.75,wifi,lte,1.0
YM66U8XIXKFX,EE9LC1SIOCDO,18073.25,18101.0,27.75,pedestrian_1-1-pt_4658,27.75,wifi,lte,1.0
MQ2JUN2LXMFY,7CIW6QSPGHB4,18073.25,18101.0,27.75,pedestrian_1-1-veh_668,27.75,wifi,lte,1.0
DLZP1H2WZATP,JXJXOH9TWW5G,18073.25,18101.0,27.75,pedestrian_1-1-pt_2770,27.75,lte,wifi,1.0
1YDS86IRAJ1G,5QIEG117JETS,18075.25,18101.0,25.75,pedestrian_1-1-pt_5139,25.75,wifi,lte,1.0
IQEZVVC4T6L1,YQIBPT5SEIMC,18076.25,18101.0,24.75,pedestrian_1-1-pt_4472,24.75,lte,wifi,1.0
BG3VUIH8Q7IJ,IQ1P68NSQ42U,18078.25,18101.0,22.75,pedestrian_1-1-pt_255,22.75,lte,wifi,1.0
T22YUP9IOR7E,Q49AMK9XAG67,18078.25,18101.0,22.75,pedestrian_1-3_3834,22.75,lte,wifi,1.0
T57E0GWFQZGD,CJFWWRJ1LL0X,18083.25,18101.0,17.75,pedestrian_1-1-pt_2835,17.75,lte,wifi,1.0
GVWDKXXO8H6W,D8HSSNEE0EV1,18085.25,18101.0,15.75,pedestrian_1-2_4327,15.75,wifi,lte,1.0
52K1IAHXLKX9,66T4YIKUQ891,18092.25,18101.0,8.75,pedestrian_1-2_1559,8.75,lte,wifi,1.0
GSC58NCDOUJF,0BH4H96BGK8U,18094.25,18101.0,6.75,pedestrian_1-1-pt_8618,6.75,lte,wifi,1.0
GZZ9Z8YG6AST,393IATS3D90N,18097.25,18101.0,3.75,pedestrian_1-1-pt_4026,3.75,wifi,lte,1.0
RKRNBPLN3XAQ,YBX3IDG6R7ZH,18100.25,18101.0,0.75,pedestrian_1-3_1010,0.75,lte,wifi,1.0
